|0000|013|0|01102019|31102019|DICARRO BATERIAS E PNEUS LTDA|05656386000108||MA|122067665|2111300|||A|1|
|0001|0|
|0005|DICARRO BATERIAS SAO LUIS|65054140|RUA SAO FRANCISCO BL 1 LOJA 12|418||FORQUILHA|9832212005|||
|0100|ESCON ESCRITORIO DE CONTABILIDADE EIRELI-EPP|||10540558000113|64014073|RUA SANTA LUZIA|3040||ILHOTAS|8633037105|||2211001|
|C190|060|5910|0,00|88,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|5296|55|00|001|19482|21191005656386000108550010000194821999950352|01102019|01102019|929,00|2|0,00||929,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|B0273|ACUM ELET B110E PIONEIRO|1,00000|UN|383,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|8008|ACUM ELET MBR 6BS|6,00000|UN|546,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5104|0,00|929,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|5205|55|00|001|19483|21191005656386000108550010000194831999950341|01102019|01102019|2934,00|2|0,00||2934,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8001|ACUM ELET MBR 5BS|18,00000|UN|1386,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|8008|ACUM ELET MBR 6BS|18,00000|UN|1548,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5104|0,00|2934,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|5205|55|00|001|19484|21191005656386000108550010000194841999950330|01102019|01102019|163,00|2|0,00||163,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8001|ACUM ELET MBR 5BS|1,00000|UN|77,00|0,00|0|060|5910|5910|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|8008|ACUM ELET MBR 6BS|1,00000|UN|86,00|0,00|0|060|5910|5910|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5910|0,00|163,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|6528|55|00|001|19485|21191005656386000108550010000194851999950320|01102019|01102019|1026,00|2|0,00||1026,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|B0006|ACUM ELET B150DG PIONEIRO|2,00000|UN|1026,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5104|0,00|1026,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|6833|55|00|001|19486|21191005656386000108550010000194861999950319|01102019|01102019|936,00|2|0,00||936,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8001|ACUM ELET MBR 5BS|12,00000|UN|936,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5104|0,00|936,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0||55|02|001|19487|21191005656386000108550010000194871999950308|||||||||||||||||||||
|C100|1|0|5725|55|00|001|19488|21191005656386000108550010000194881999950291|01102019|01102019|360,00|2|0,00||360,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|F0008|ACUM ELET F50D PIONEIRO|2,00000|UN|360,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|360,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|5835|55|00|001|19489|21191005656386000108550010000194891999950280|01102019|01102019|934,00|2|0,00||934,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8008|ACUM ELET MBR 6BS|6,00000|UN|468,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|8008|ACUM ELET MBR 6BS|3,00000|UN|264,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|3|8003|ACUM ELET MBR 7BS|2,00000|UN|202,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5104|0,00|934,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|7159|55|00|001|19490|21191005656386000108550010000194901999950273|01102019|01102019|135,00|2|0,00||135,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8001|ACUM ELET MBR 5BS|1,00000|UN|135,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|135,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|1449|55|00|001|19491|21191005656386000108550010000194911999950262|01102019|01102019|380,00|2|0,00||380,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|F1104|ACUM ELET F75HE PIONEIRO|1,00000|UN|380,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|380,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|5180|55|00|001|19492|21191005656386000108550010000194921999950251|01102019|01102019|744,00|2|0,00||744,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8001|ACUM ELET MBR 5BS|6,00000|UN|462,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|F0018|ACUM ELET F70DG PIONEIRO|1,00000|UN|282,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|744,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|4974|55|00|001|19493|21191005656386000108550010000194931999950240|01102019|01102019|839,00|2|0,00||839,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|F0437|ACUM ELET F48GD PIONEIRO|1,00000|UN|251,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|8008|ACUM ELET MBR 6BS|6,00000|UN|588,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|839,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|5647|55|00|001|19494|21191005656386000108550010000194941999950230|01102019|01102019|1470,00|2|0,00||1470,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8001|ACUM ELET MBR 5BS|12,00000|UN|1008,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|8001|ACUM ELET MBR 5BS|6,00000|UN|462,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|1470,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|5647|55|00|001|19495|21191005656386000108550010000194951999950229|01102019|01102019|77,00|2|0,00||77,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8001|ACUM ELET MBR 5BS|1,00000|UN|77,00|0,00|0|060|5910|5910|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5910|0,00|77,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|6981|55|00|001|19496|21191005656386000108550010000194961999950218|01102019|01102019|180,00|2|0,00||180,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8003|ACUM ELET MBR 7BS|1,00000|UN|96,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|8001|ACUM ELET MBR 5BS|1,00000|UN|84,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|180,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|7085|55|00|001|19497|21191005656386000108550010000194971999950207|01102019|01102019|85,00|2|0,00||85,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8008|ACUM ELET MBR 6BS|1,00000|UN|85,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|85,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|6575|55|00|001|19498|21191005656386000108550010000194981999950190|01102019|01102019|431,00|2|15,00||446,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|F0188|ACUM ELET F60D PIONEIRO|1,00000|UN|216,00|7,26|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|F0012|ACUM ELET F60DG PIONEIRO|1,00000|UN|230,00|7,74|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|431,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|6541|55|00|001|19499|21191005656386000108550010000194991999950180|01102019|01102019|260,00|2|0,00||260,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|F0012|ACUM ELET F60DG PIONEIRO|1,00000|UN|260,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|260,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|6022|55|00|001|19500|21191005656386000108550010000195001999950174|01102019|01102019|1776,00|2|0,00||1776,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8001|ACUM ELET MBR 5BS|18,00000|UN|1458,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|F1101|ACUM ELET F75PD PIONEIRO|1,00000|UN|318,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5104|0,00|1776,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|6022|55|00|001|19501|21191005656386000108550010000195011999950163|01102019|01102019|81,00|2|0,00||81,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8001|ACUM ELET MBR 5BS|1,00000|UN|81,00|0,00|0|060|5910|5910|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5910|0,00|81,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|4464|55|00|001|19502|21191005656386000108550010000195021999950152|02102019|02102019|815,00|2|0,00||815,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|B0357|ACUM ELET B100EP PIONEIRO|1,00000|UN|345,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|F0012|ACUM ELET F60DG PIONEIRO|2,00000|UN|470,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|815,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|6434|55|00|001|19503|21191005656386000108550010000195031999950141|02102019|02102019|1376,00|2|0,00||1376,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|B0356|ACUM ELET B150DN PIONEIRO|1,00000|UN|563,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|F1105|ACUM ELET F90CD PIONEIRO|1,00000|UN|441,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|3|F1101|ACUM ELET F75PD PIONEIRO|1,00000|UN|372,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|1376,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|6692|55|00|001|19504|21191005656386000108550010000195041999950130|02102019|02102019|1062,00|2|0,00||1062,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8008|ACUM ELET MBR 6BS|3,00000|UN|294,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|F0012|ACUM ELET F60DG PIONEIRO|1,00000|UN|242,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|3|F1097|ACUM ELET F100DS PIONEIRO|1,00000|UN|526,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5104|0,00|1062,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|6525|55|00|001|19505|21191005656386000108550010000195051999950120|02102019|02102019|1112,00|2|0,00||1112,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8008|ACUM ELET MBR 6BS|10,00000|UN|910,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|8003|ACUM ELET MBR 7BS|2,00000|UN|202,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5104|0,00|1112,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0||55|02|001|19506|21191005656386000108550010000195061999950119|||||||||||||||||||||
|C100|1|0|5343|55|00|001|19507|21191005656386000108550010000195071999950108|02102019|02102019|1710,00|2|0,00||1710,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|B0356|ACUM ELET B150DN PIONEIRO|2,00000|UN|1184,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|F1097|ACUM ELET F100DS PIONEIRO|1,00000|UN|526,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|1710,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|7150|55|00|001|19508|21191005656386000108550010000195081999950091|02102019|02102019|748,00|2|0,00||748,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|B0357|ACUM ELET B100EP PIONEIRO|2,00000|UN|748,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|748,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|6864|55|00|001|19509|21191005656386000108550010000195091999950080|02102019|02102019|120,00|2|0,00||120,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8008|ACUM ELET MBR 6BS|1,00000|UN|120,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|120,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|5509|55|00|001|19510|21191005656386000108550010000195101999950073|02102019|02102019|1900,56|2|0,00||1900,56|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8001|ACUM ELET MBR 5BS|18,00000|UN|1330,56|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|8003|ACUM ELET MBR 7BS|6,00000|UN|570,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5104|0,00|1900,56|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|5509|55|00|001|19511|21191005656386000108550010000195111999950062|02102019|02102019|73,92|2|0,00||73,92|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8001|ACUM ELET MBR 5BS|1,00000|UN|73,92|0,00|0|060|5910|5910|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5910|0,00|73,92|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|5043|55|00|001|19512|21191005656386000108550010000195121999950051|02102019|02102019|520,00|2|0,00||520,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8001|ACUM ELET MBR 5BS|4,00000|UN|324,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|8003|ACUM ELET MBR 7BS|2,00000|UN|196,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5104|0,00|520,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|5424|55|00|001|19513|21191005656386000108550010000195131999950040|02102019|02102019|1098,00|2|0,00||1098,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|F1101|ACUM ELET F75PD PIONEIRO|1,00000|UN|318,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|F0018|ACUM ELET F70DG PIONEIRO|1,00000|UN|296,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|3|F0012|ACUM ELET F60DG PIONEIRO|2,00000|UN|484,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5104|0,00|1098,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|4672|55|00|001|19514|21191005656386000108550010000195141999950030|02102019|02102019|546,00|2|0,00||546,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8008|ACUM ELET MBR 6BS|6,00000|UN|546,00|0,00|1|060|5104|5104|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5104|0,00|546,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0||55|02|001|19515|21191005656386000108550010000195151999950029|||||||||||||||||||||
|C100|1|0|6862|55|00|001|19516|21191005656386000108550010000195161999950018|02102019|02102019|725,00|2|0,00||725,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|B0169|ACUM ELET B180D PIONEIRO|1,00000|UN|725,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|725,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0||55|02|001|19517|21191005656386000108550010000195171999950007|||||||||||||||||||||
|C100|1|0|6862|55|00|001|19518|21191005656386000108550010000195181999949995|02102019|02102019|110,00|2|0,00||110,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8001|ACUM ELET MBR 5BS|1,00000|UN|110,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|110,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|5725|55|00|001|19519|21191005656386000108550010000195191999949984|02102019|02102019|431,00|2|0,00||431,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|F0012|ACUM ELET F60DG PIONEIRO|1,00000|UN|235,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C170|2|F0437|ACUM ELET F48GD PIONEIRO|1,00000|UN|196,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|431,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|5686|55|00|001|19520|21191005656386000108550010000195201999949977|02102019|02102019|380,00|2|0,00||380,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|F0436|ACUM ELET F45D PIONEIRO|2,00000|UN|380,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|380,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|7105|55|00|001|19521|21191005656386000108550010000195211999949966|02102019|02102019|700,00|2|0,00||700,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|B0357|ACUM ELET B100EP PIONEIRO|2,00000|UN|700,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|700,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|5723|55|00|001|19522|21191005656386000108550010000195221999949955|02102019|02102019|400,00|2|0,00||400,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|B0273|ACUM ELET B110E PIONEIRO|1,00000|UN|400,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|400,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|4729|55|00|001|19523|21191005656386000108550010000195231999949944|02102019|02102019|255,00|2|0,00||255,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8008|ACUM ELET MBR 6BS|3,00000|UN|255,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
|C190|060|5405|0,00|255,00|0,00|0,00|0,00|0,00|0,00|0,00||
|C100|1|0|2971|55|00|001|19524|21191005656386000108550010000195241999949933|02102019|02102019|443,00|2|0,00||443,00|9|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|0,00|||
|C170|1|8001|ACUM ELET MBR 5BS|2,00000|UN|167,00|0,00|0|060|5405|5405|0,00|0,00|0,00|0,00|0,00|0,00|0|53||0,00|0,00|0,00|04|0,00|0,00|||0,00|04|0,00|0,00|||0,00||0,00|
